created_at,full_text,hashtags,user_mentions
tue jun 02 15:36:18 +0000 2020, rt raise hand think resign votebluetosaveamerica blackl…,votebluetosaveamerica,"soloyochapin,eugenegu,realdonaldtrump,realdonaldtrump"
tue jun 02 15:36:19 +0000 2020, rt einwohner von philadelphia marschieren mit baseballschläger! georgefloyd riots blacklivesmatter protests protest…,"philadelphia,georgefloyd,riots,blacklivesmatter,protests",farukfirat1987
tue jun 02 15:36:19 +0000 2020, der unverantwortliche trump und sein versagen während der corona krise eine absolut sehenswerte dokumentation,"trump,corona",
tue jun 02 15:36:19 +0000 2020, rt trump après avoir annoncé être déterminé rétablir l'ordre dans le pays par tous les moyens compris le recours à l…,trump,tprincedelamour
tue jun 02 15:36:19 +0000 2020, rt il razzismo non nasce viene insegnato blacklivesmatter antifaterrorist trump,"razzismo,insegnato,blacklivesmatter,antifaterrorist,trump",snbstefanynico
tue jun 02 15:36:20 +0000 2020, rt ks americaortrump police ease protest instead using violence americans trump anom…,"americaortrump,trump",kinsilee_ks
tue jun 02 15:36:20 +0000 2020, thank one senators called trump's speech fascist i couldn't proud …,"trump,fascist",ronwyden
tue jun 02 15:36:22 +0000 2020, rt cuba las ciudades na estallando de violencia saqueo trump dónde está en su falta de liderazgo inadecuado aseso…,"cuba,trump",mpgcibermambisa
tue jun 02 15:36:22 +0000 2020, rt 🔰 junio2020 🔰 haber visto trump con una biblia en la mano no fue raro ya q es algo común de aquellos q apuestan por el…,"junio2020,trump",mijamart88
tue jun 02 15:36:23 +0000 2020, rt kommentar was trump da macht ist widerlich trump usa kommentar floyd rassismus,"trump,usa,kommentar,floyd,rassismus",tagesschau
tue jun 02 15:36:23 +0000 2020, während trump die antifa verbieten sieht man das der schweiz etwas entspannter bundesrat sommaruga pl…,"trump,antifa,schweiz",
tue jun 02 15:36:23 +0000 2020, rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",anonnotices2020
tue jun 02 15:36:23 +0000 2020, rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",anonnotices2020
tue jun 02 15:36:23 +0000 2020, rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",anonnotices2020
tue jun 02 15:36:24 +0000 2020, trump quitando los focos de la casa blanca anomymous casablanca donaldtrump,"anomymous,casablanca,donaldtrump",
tue jun 02 15:36:25 +0000 2020, rt cersei riassunto del discorso di trump cari governatori dem se non vi decidete impiegare la guardia nazionale mando io…,trump,cris_cersei
tue jun 02 15:36:27 +0000 2020, rt drown hashtags instead!!!!!!! deputysheriff policefamily armedforcesday backtheblue policepics police poli…,"deputysheriff,policefamily,armedforcesday,backtheblue,policepics,police",getatpeace
tue jun 02 15:36:28 +0000 2020, rt trump tweets yesterday new york lost looters thugs radical left forms lowlife amp sc…,trump,thelaughmakers
tue jun 02 15:36:28 +0000 2020, rt se dio esistesse lo avrebbe fulminato proprio questo istante georgefloyd bibbia trump anomymous 2giugno blacklif…,"georgefloyd,bibbia,trump,anomymous,2giugno",iltrumpo
tue jun 02 15:36:28 +0000 2020, rt se dio esistesse lo avrebbe fulminato proprio questo istante georgefloyd bibbia trump anomymous 2giugno blacklif…,"georgefloyd,bibbia,trump,anomymous,2giugno",iltrumpo
tue jun 02 15:36:30 +0000 2020, real leadership houston police chief telling trump “let say president united states …,trump,
tue jun 02 15:36:31 +0000 2020, this united states america dictatorship! trumpout2020 trumpdictatorship…,"trumpout2020,trumpdictatorship",realdonaldtrump
tue jun 02 15:36:31 +0000 2020, this united states america dictatorship! trumpout2020 trumpdictatorship…,"trumpout2020,trumpdictatorship",realdonaldtrump
tue jun 02 15:36:31 +0000 2020, rt this police ease protest instead using violence americans follow trump…,trump,"moneyclub87,dannyalaba"
tue jun 02 15:36:31 +0000 2020, rt us president trump called president law order rose garden address military police firi…,"us,trump,military",chinadaily
tue jun 02 15:36:31 +0000 2020, rt trump hat den usa das überfällige eingeleitet die einstufung der antifa als terrororganisation jetzt fordert…,"trump,usa,antifa,terrororganisation",compactmagazin
tue jun 02 15:36:31 +0000 2020, rt l'ultimo atto è questo stanotte trump si è dichiarato pronto schierare l'esercito contro cittadini serve ascolto …,trump,possibileit
tue jun 02 15:36:31 +0000 2020, rt yall hilarious cops arrest innocent black guy without knowing he's fbi blacklifematters blacklivesma…,blacklifematters,ilocopter
tue jun 02 15:36:33 +0000 2020, rt 🛑the riots!! they will soon realize it!! unitednotdivided enationtrains trump 🚫@etheelephant1 ⚔️@my trigger 🚫@kag1776m…,"unitednotdivided,enationtrains,trump","sassy4trump,etheelephant1,my__trigger"
tue jun 02 15:36:33 +0000 2020, kimjungun undergone heart surgery procedure receiving secretletter donald trump,"kimjungun,secretletter,trump",
tue jun 02 15:36:33 +0000 2020, rt anonymuos anonymous michealjackson michaeljacksoninnocent donaldtrump pizzagate,"anonymuos,anonymous,michealjackson,michaeljacksoninnocent,donaldtrump,pizzagate",mutepaster
tue jun 02 15:36:34 +0000 2020, strong words archbishop dc trump,trump,
tue jun 02 15:36:34 +0000 2020, rt pit bull menschen die gewalttätig gegen trump protestieren sind gut! menschen die friedlich gegen merkel demonstrieren sind…,"trump,merkel",mad_pit_bull
tue jun 02 15:36:34 +0000 2020, rt these rioters trying blow atm philadelphia! minneapolis georgefloyd riots blacklivesmatter usariot …,"philadelphia,minneapolis,georgefloyd,riots,blacklivesmatter,usariot",farukfirat1987
tue jun 02 15:36:34 +0000 2020, rt ranjan786 americaortrump vine st expressway philly they are literally trapped pls retweet dictatortrump americaortrump…,"americaortrump,dictatortrump,americaortrump",rahul_ranjan786
tue jun 02 15:36:34 +0000 2020, rt ore 14 46 dimaio ministroinutile degli esteri non ha ancora detto nulla sulla repressione di trump usaprotest https …,"dimaio,ministroinutile,trump,usaprotest",ilbrigantepc
tue jun 02 15:36:34 +0000 2020, rt mentre una nazione brucia dilaniata dal dolore e dalla repressione la risposta di donaldtrump è specchio dell'inadeguat…,donaldtrump,6000sardine
tue jun 02 15:36:35 +0000 2020, rt trump der kriminelle bachmann und w rechtsradikale jubelten über die sperrung des offiziellen antifa usa account alle…,"trump,kriminelle,bachmann",godcoder
tue jun 02 15:36:35 +0000 2020, rt fast poll day what one word would use describe trump this poll ends tonight please vote retwe…,"poll,trump",corporatepiggie
tue jun 02 15:36:37 +0000 2020, rt ein antifa account rief bei twitter zu gewalt auf donald trump jr nannte den account als beispiel dafür wie gefähr…,trump,jenshealthde
tue jun 02 15:36:37 +0000 2020, terrible 2020 para trump ahora partidos de izquierda liderados por del caño realizan una marcha en su contra!! 🤭🤭🤭,trump,
tue jun 02 15:36:38 +0000 2020, rt los disturbios en eeuu lograron apagar las luces en la casa blanca trump refugiarse en un búnker ese es el tris…,"eeuu,trump",taniasierrapsuv
tue jun 02 15:36:39 +0000 2020, rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,heuteshow
tue jun 02 15:36:39 +0000 2020, rt 🇺🇲‼️the usa dictator trump☠️ formally become brutal dictatorship the international community sen…,"usa,trump","negroprimeroh,jzarif"
tue jun 02 15:36:39 +0000 2020, rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",bizarrarmy
tue jun 02 15:36:39 +0000 2020, rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",bizarrarmy
tue jun 02 15:36:39 +0000 2020, rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",bizarrarmy
tue jun 02 15:36:41 +0000 2020, man god nothing good blacklivesmatter corona unemployment georgeflyod trumpdictatorship trump,"blacklivesmatter,corona,unemployment,georgeflyod,trumpdictatorship,trump",
tue jun 02 15:36:41 +0000 2020, man god nothing good blacklivesmatter corona unemployment georgeflyod trumpdictatorship trump,"blacklivesmatter,corona,unemployment,georgeflyod,trumpdictatorship,trump",
tue jun 02 15:36:41 +0000 2020, rt 2h12 twitter font que de supprimer ces photos partager à fond si je saute c’est pour la bonne cause trump anonymous black live…,"trump,anonymous",_2h12
tue jun 02 15:36:41 +0000 2020, rt fazal pres trump’s tweet sets usa ablaze homicde george floyd creating unrest how stupid trump giving shoo…,"trump,usa,george",nafees_fazal
tue jun 02 15:36:42 +0000 2020, dig deep book you’re holding mr trump you’ll find truths jesus challenging very…,trump,
tue jun 02 15:36:43 +0000 2020, rt notate la differenza io non la vedo salvini trump,"salvini,trump",liamvoice_
tue jun 02 15:36:43 +0000 2020, rt les manifestants pacifiques dispersés violemment autour de la maison blanche pour faire place à trump voulant aller po…,trump,corentinsellin
tue jun 02 15:36:43 +0000 2020, mi mamá cuando le doy un breve resumen de lo qué pasa anonymuos casablanca whitehouse donaldtrump,"anonymuos,casablanca,whitehouse,donaldtrump",
tue jun 02 15:36:43 +0000 2020, rt trump ein absolut sehenswertes interview dank und respekt 👇 usa trump versucht zu polarisieren …,trump,"rahaake,constelz"
tue jun 02 15:36:44 +0000 2020, rt 2h12 twitter font que de supprimer ces photos partager à fond si je saute c’est pour la bonne cause trump anonymous black live…,"trump,anonymous",_2h12
tue jun 02 15:36:44 +0000 2020, rt immagini che raccontano un'america diversa da quella che vuole il guerrafondaio fascista donaldtrump god bless you…,donaldtrump,milkosichinolfi
tue jun 02 15:36:44 +0000 2020, rt trump tendría que echarla como una 🐀🐀🐀 psicópata defenestrado un presidente como…,trump,"dary158,elpresto2ok,todonoticias,nevadagrosa"
tue jun 02 15:36:45 +0000 2020, rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",anonnotices2020
tue jun 02 15:36:45 +0000 2020, rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",anonnotices2020
tue jun 02 15:36:45 +0000 2020, rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",anonnotices2020
tue jun 02 15:36:45 +0000 2020, was fact classiest web hack ever telecomix hacks trump's site post love letter,trump,jonstewartdad
tue jun 02 15:36:46 +0000 2020, cdnpoli uspoli trump trumpout2020 trumpdictatorship donald trump tear gas police phalanx used cl…,"cdnpoli,uspoli,trump,trumpout2020,trumpdictatorship",
tue jun 02 15:36:46 +0000 2020, cdnpoli uspoli trump trumpout2020 trumpdictatorship donald trump tear gas police phalanx used cl…,"cdnpoli,uspoli,trump,trumpout2020,trumpdictatorship",
tue jun 02 15:36:46 +0000 2020, cdnpoli uspoli trump trumpout2020 trumpdictatorship donald trump tear gas police phalanx used cl…,"cdnpoli,uspoli,trump,trumpout2020,trumpdictatorship",
tue jun 02 15:36:46 +0000 2020, stock market live friday stocks end day mixed s amp p jumps 3 week no mention tariffs trump…,trump,
tue jun 02 15:36:48 +0000 2020, whewn thugs come trash place bonk brick might sing different tune idiots trump,trump,washingtonpost
tue jun 02 15:36:48 +0000 2020, rt ks americaortrump police ease protest instead using violence americans trump anom…,"americaortrump,trump",kinsilee_ks
tue jun 02 15:36:49 +0000 2020, georgefloyd video talking lost youth phillyexplosions neverforget1984…,"georgefloyd,phillyexplosions,neverforget1984",
tue jun 02 15:36:49 +0000 2020, rt fast poll day what one word would use describe trump this poll ends tonight please vote retwe…,"poll,trump",corporatepiggie
tue jun 02 15:36:50 +0000 2020, rt ranjan786 americaortrump vine st expressway philly they are literally trapped pls retweet dictatortrump americaortrump…,"americaortrump,dictatortrump,americaortrump",rahul_ranjan786
tue jun 02 15:36:50 +0000 2020, rt warning gory content blacks us run racists i want place bet drivers vote trump the…,"us,trump",burpingi
tue jun 02 15:36:50 +0000 2020, rt the clearest sign racist us versus stance adopted trump not accord h…,trump,"underchadsspell,jamesmartinsj"
tue jun 02 15:36:51 +0000 2020, you're trying promote disharmony division among us american citizens stating that!! trump is…,trump,kamalaharris
tue jun 02 15:36:51 +0000 2020, now get picture 😡 trump donaldtrump hitler evil,"trump,donaldtrump,hitler,evil",
tue jun 02 15:36:51 +0000 2020, now get picture 😡 trump donaldtrump hitler evil,"trump,donaldtrump,hitler,evil",
tue jun 02 15:36:52 +0000 2020, sessiz yiginligin sesi milli irade sandıkta tecelli edecek trump uselections,"trump,uselections",
tue jun 02 15:36:52 +0000 2020, rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,heuteshow
tue jun 02 15:36:52 +0000 2020, i condemn trump using church political prop it shows weakness contempt of…,trump,realdonaldtrump
tue jun 02 15:36:53 +0000 2020, rt „gott ist nicht dein spielzeug “ schreibt dieser katholische geistliche über trump,trump,oliverdasgupta
tue jun 02 15:36:54 +0000 2020, clinton hearing live audio rt others hear clintonemails maga america trump hillaryclinton…,"clintonemails,maga,america,trump,hillaryclinton",
tue jun 02 15:36:54 +0000 2020, clinton hearing live audio rt others hear clintonemails maga america trump hillaryclinton…,"clintonemails,maga,america,trump,hillaryclinton",
tue jun 02 15:36:54 +0000 2020, rt viejo verde te odio tanto ctm donaldtrump anomymous pizzagate,"donaldtrump,anomymous,pizzagate",aileen08746300
tue jun 02 15:36:56 +0000 2020, rt más claro imposible anonymuos nostradamus ardeelsuenoamericano donaldtrump dcblackout protests2020 blacklifesmatters…,"anonymuos,nostradamus,ardeelsuenoamericano,donaldtrump,dcblackout,protests2020,blacklifesmatters",lautrapo
tue jun 02 15:36:56 +0000 2020, rt ks americaortrump police ease protest instead using violence americans trump anom…,"americaortrump,trump",kinsilee_ks
tue jun 02 15:36:56 +0000 2020, rt nachdem donald trump „die antifa“ als terrororganisation einstufen bezeichnen sich viele menschen socialme…,"trump,antifa,terrororganisation",tazgezwitscher
tue jun 02 15:36:58 +0000 2020, rt breaking urgent ⚠️⚠️⚠️⚠️⚠️ “shoot kill mr trump says so! 100 nig er 60 mexican” conversations arme…,trump,asb_breaking
tue jun 02 15:36:58 +0000 2020, biden “ trump’ın egosu liderlik etmesi gereken ülkesinde daha büyük ”,"biden,trump",
