words,sentiment_coeff
wwg1wga_wwg1wgaworldwide,-1.3166678639611364
charity,1.6168589842083465
adamatraore,-1.5257582995217338
click_link,1.5220723439632655
harris,3.5650486116999054
understood,2.4540881871009845
qanon_qanons,-1.3159130106649435
bts,-1.6924117806969539
zai,-1.382876390218623
sun,-1.2490794676007557
data,1.3145087306821472
wwg1gwa,-1.201887728131395
actor,-1.292347802700932
300,-1.1790056961334163
show_support,3.1791569018746046
26,1.8852087686641674
many_people,2.0272350914671278
exists,3.7109494178717
celebrity,2.003844118485771
announced,2.6158934458190863
pedojoe,-1.4236902180713902
trump20,2.063220482196531
activists,1.6239251801462773
quality,3.117179887342957
sarahcpr,2.9321867519644
peut,-1.6247993563630259
trump2020_trump2020nowmorethanever,1.5017927679572205
q_qanon,-1.5921637010864982
trusttheplan,-1.2608906330734937
five,2.319966777656839
contre_le,-1.6896614032707327
oklahoma,1.7528312114263287
pics,3.1780129721680113
trying_get,2.282694389715864
bonespurs,1.965846361926924
investigate,2.6862115834230207
register,2.5544678131535066
catch,2.4971434730695865
bij,-1.261179731321979
wat,-1.1640328972630565
ze,-1.4379999268292283
shops,1.3100203219559226
doctors,2.2480364983618006
2_weeks,1.7474508554873056
ending,3.2154169386926004
retweet_follow,1.205383422136406
brains,2.359481864459595
nwo,-1.5016599061338631
chang,-1.2101770434421817
zuo,-1.3020816702165023
getting_ready,1.8363601696724636
planning,2.0912727526534853
justicepouradama_blacklivesmatter,-1.703528606491349
blackli,3.193837269666758
socialism,2.6480955727548787
oh_look,1.8332505961691201
tds,2.38034025812365
enfin,-1.5633858844348114
legend,-1.3488254594447853
pull,1.9665260688120796
nycprotests,-1.1922953441310704
mu,-1.311573587477414
jian,-1.3445647387088142
journalist,2.2441730109484763
disagree,1.8750608524357386
create,2.786429465140875
realdonaldtrump_cbsnews,-1.2862289080450904
cnn_kag,-1.2678184936311256
trump2020_resist,-1.2736349938916145
cnnpolitics_foxnews,-1.2750226260254887
killed_police,1.6115262381332458
whi,3.5231544465869584
joebiden_joebidenisaracist,-1.8420661372865177
joebidenisarapist,-1.4621030357267408
ukrainian,2.056180394591904
riot2020_blacklivesmatter,-1.3396823448053716
whiteprivilege_amerikkka,-1.300228157890809
whitesupremacistcops_fuckthepolice,-1.3065429523688614
votedemsout,2.3730364940356856
central,2.1177754948469354
bidenscognitivedecline,-1.4709441386160382
cough,1.883495925595421
saturday_june,-1.0460255200045523
13_2020,-1.1254013205964832
bonespurs_bunkerboy,1.1822245087024497
autonomous_zone,-1.4313753303069954
commencement_address,-1.0788608567031714
west_point,1.065216082398841
cadets,1.2355920772651432
mayorjenny,3.125719795346497
graduation,1.072612867989594
bikers,1.5426897198371226
300_000,1.5009212119723245
stated,2.0373119725941966
westpoint,1.33666963571655
istandwithtuckercarlson,1.4815459891699125
london_uk,-1.1494090189450583
protests2020_protest2020,-1.1585901009824444
idontfeelracist,-1.527778077128671
hero_sending,-1.2785577354681352
prayers_god,-1.2986978247838075
blessings_love,-1.2799245583711245
calloutfortruth,2.1087337818559786
uglypresident,-1.220057183415339
whitehous_westpoint,-1.0590898579374008
usma,-1.0659401064267957
realdonaldtrump_agrees,-1.2127490342968814
bunkerboy_looked,-1.2379231348347706
decidedly_unhealthy,-1.256603772575222
westpoint_address,-1.2569342179418437
eyes_even,-1.2472726670177416
puffier,-1.2316595883808839
det,-1.5559168722312058
nickadamsinus_dineshdsouza,-1.282726163592165
agrees_bunkerboy,-1.1732679515428304
looked_decidedly,-1.183712027830093
trump2020_trump2020landslide,1.2196894763729669
victims,2.3274248898385106
unhealthy_westpoint,-1.164723845801341
saturdaythoughts,1.2896624922972395
saturdaymorning,1.5695494119268072
westpoint_bunkerboy,-1.2355525152925764
westpoint_usm,-1.058011790512837
address_eyes,-1.2363733495359654
even_puffier,-1.2102316109199442
bday,2.231240859384427
enraged_white,-1.2281428671961199
pride_looks,-1.212344030131146
like_fighting,-1.1846957174971458
police_dead,-1.1653709485543944
tulsa,1.734552877357532
protections,1.521757396460353
paris_france,-1.2033812419391186
chanting,2.163145015120777
san_diego,1.3355965689774805
protest2020_protest,1.8193808539360756
bunkerbo,1.9937269669938302
defund,2.1819499471310455
saturdaymotivation,-1.2531896157965874
desu,-1.4020952334403742
endtrumpswaronamerica,-1.230904893623808
trumpresignnow_trumpisaracist,-1.2337400349779417
amjoy_maddo,2.322398240441479
unhealthy_west,-1.2019593288121597
catturd2,3.421150654706575
cowering,1.5405905977283303
open_letter,1.495711120541368
scientificreal,1.2924721648083497
support_president,-1.1475293514651168
trump_conservatives,-1.2048273801353808
georgefloyd_gop,-1.3143202817073492
dui,-1.2209944555851304
juneteenth,-1.6514349407472801
drunk,3.565806098863748
justiceforgeorgefloyd_blacklivesmatter,-1.1573512715504815
nevertrump_trumpresignnow,-1.156404220388111
americaortrump_endtrumpswaronamerica,-1.1491132479185415
red_friday,-1.3523736062066813
trump2020_magaqueentrains,-1.2220063969565917
enationtrain,-1.2671753591047372
defunding_police,3.1345553636356747
isis,1.499833464688546
blacklivesmatter_protest,1.2581114172748755
applause,1.2442636836228333
realdonaldtrump_happy,1.6858294184243123
obamagate_pizzagate,-1.1676134045468778
pizzagateisreal_stopsoros,-1.2893137620369541
clintoncrimefamily_clintongate,-1.2939822371926935
sign_waiver,1.698454968064432
spanish,2.178186214783102
trump_ramains,-1.2129207159666207
fenceboy_dictatortrump,-1.191413968694406
funds,2.9406001850427876
waiver,2.554715126338746
atensnut,2.1074653913013526
satchat,-1.1910428000179543
generationidentitaire,-1.7734217588209789
westpointprotest,1.1965058213865936
votetrumpout_voteoutthegop,1.3393408070099877
commencement_speech,1.0967468481630787
jim_crow,2.62229439785765
blmseattle,-1.6930667356683158
grads,1.1871644219352135
glass_water,2.8818469860680045
restart_opposition,-1.1414184089519868
james78141017,3.571070828941197
backtheblue_trump2020,1.8245732884346768
lisa_alexander,-1.1329058186980914
cnn_foxnewssunday,-1.4139022175407376
pbsnews,-1.4939584818794593
exposebillgates,-1.4284388607785725
principles_support,-1.2690523751656977
embarrassment,3.1066073544892983
republique,-1.6894756422889838
place_de,-1.420873393351469
la_republique,-1.4533433569396843
icecube,-1.6033857701587597
zhe,-1.3757824614303877
idontfeelracist_365daysnetflix,-1.2330777088718048
defunddemocrats,1.712556182891167
speech_west,1.6032481336963984
domestic_terrorists,2.419390105512207
point_address,-1.1974724232194376
no_doubt,2.9553898404286474
uglypresident_bunkerboy,-1.6808246695918907
plandemic_voterid,-1.0961554350257263
voterfraud,-1.1400098894308315
sky_news,2.3237395245022823
zone,2.632230221375869
drink_water,2.672200823002075
scumbags,2.37689353766439
lindseygrahamsc,2.8467101904280185
1000_followers,-1.1530977310802852
sippy_cup,1.9779966932545363
les_gens,-1.5928637661253657
rayshardbrooks,2.0243281780520936
qanons_wwg1wga,-1.3105595832650725
saluting,1.9068941224543832
chaz_commencement2020,-1.3396213109773658
source,-1.5920514562143502
liberals_hate,-1.1643695799479634
help_reach,-1.1798152133303301
fakepresident_trumpgenocide,-1.1551081398760104
trumpisalaughingstock_trumpdeathtoll110k,-1.2149581057901546
trumpincitesviolence_fakepresident,-1.2661217853593207
weeks,3.01897064904531
notre,-1.6488613252812125
trumpgenocide_trumpisalaughingstock,-1.274556555910489
anniversary,-1.6787235846559496
gathering,1.4008201498553579
westpointgraduation,2.0159058716389944
style,-1.5332173652372505
trumpbirthdaygifts,-1.4207258498457842
nobody_wanted,-1.1825078619066716
bunkerboy_germany,-1.1836353015212828
scotland_either,-1.190853125874012
graham,1.8638868625056708
starbucks,2.1167868517329413
sugar,-1.577165284100499
saturdayvibes,-1.472512670082734
transrightsarehumanrights,-1.5042056117748255
systemic,2.49677956592544
companies,2.6689309853729304
magaqueentrains_enationtrain,-2.5111991610983626
blm_protests,2.305945033983208
brexit,-1.561931905564489
teamtrum_trumpincitesviolence,-1.2013497537221511
whitehous_agrees,-1.242220540814864
even_puffi,-1.2399669665509112
repmattgaetz,1.7630173562890774
13junio_cuba,-1.9034311830438937
cancelled,2.2753363266442372
tucker,1.3678877428564045
real_action,-1.1637126411373682
patriots_control,-1.327170943693602
thegreatawakening_darktolight,-1.3460069898596945
wwg1wga_godwins,-1.1713419080193697
heroes,3.3072333551158706
candace,1.84358345430794
blmlondon,-1.3798550972315562
realdonaldtrump_creepydirtyoldmantrump,-1.2346616735494698
liarinchief_narcissist,-1.2086763539031633
hypocrite_professionalgaslighting,-1.250323773311495
creepydirtyoldmantrump_liarinchief,-1.260868913758556
narcissist_hypocrite,-1.2356319902696034
professionalgaslighting,-1.2555878158045815
plaza,-1.5067991496782709
justiceforrobertfuller,2.316638643649236
riprobertfuller,1.6423184022155397
tong,-1.3283900810134595
guo_ren,-1.2983149542630696
zi,-1.3298883141818314
need_national,1.0959919931700484
video_indyspanglish,-1.1649820653456007
others_twitter,-1.133015278748704
provides_nothing,-1.192620808399576
but_simple,-1.1846513771660994
defaced,2.673290458330787
lynched,1.6244286899504023
robertfuller,2.0015716229353893
capitol_hill,-1.3007535625817002
streaming,2.5253040356732344
suicide,1.9573159359243073
atlantashooting,-1.2890516447677565
rescue,1.209093034606699
vi_trump2020,-1.2230332409648084
genocide,1.3400555924462445
defundpolice,2.1923553627803187
boat_parade,-1.2113404784019446
marches,1.2794404176783365
breonnataylor,1.5104673017846646
borisjohnso,2.324502964447256
amazon,-1.1703352615556288
products,1.71964574026933
newcastle,2.6079608372678096
wth_32,-1.3099118726122858
ers_cowardtrump,-1.3143967653434305
dodged_patriotic,-1.2689820240759249
duty_vietnam,-1.277357998205458
purchased_bone,-1.2220988597617397
spur,-1.2120062888733967
atlanta_police,2.19582913376972
wanting,2.7223825410141873
nigeriansmustfall,-1.2552982485162372
voguechallange,-1.31016732469575
shahidafridi,-1.2795510925554574
unacceptable,2.491040742878404
climate,1.2060719489090852
raising_money,-1.1924616319299532
disabled_pastor,-1.2382211505168912
car_help,-1.2339143135810735
click_donate,-1.2367122536343718
2020_06,-1.2214146226465075
impeached_fowl,-1.1609835475723833
americandream_impeachment,-1.26299462118839
blacklifematters_defundthepolice,-1.252103905572747
kkkterrorists_msnbc,-1.238118615383829
joebidenisaracist_built,-1.2699336892437878
career_segregation,-1.3002895781522694
systematic_slavery,-1.2677240886138006
beauty,1.6863782116423678
entitled_whites,-1.1837193419099838
chicken_shit,-1.2166709955286614
fight_streets,-1.1719685221354728
exploit_blacks,-1.1805627303981403
xiang,-1.3153236062887774
bing,-1.3218309435297346
heritage,1.423943262502083
blacklivesmatter_justicepouradama,-1.6997027733010113
saneerdenpo,-1.418622268309976
realdonaldtrump_liarinchief,-1.223547760201442
palmdale_ca,1.8182786498060197
ffs,2.1689906034353377
chalk,3.147300325525398
not_counter,1.624089769732799
england,1.5181992481674118
fighting_police,2.5065986669182134
parliament_square,1.7797365738470867
robert_fuller,1.575272699438908
prejudice,2.9557569231919234
still_happening,3.1753827942989195
scuffles,1.8406813291549766
thuggery,1.6575867731123912
duo,-1.3473577521457778
yang,-1.4236211622331618
jaimetoons,1.975707442805244
counter_protesters,1.9471205172382156
nazi_salutes,1.7068750371331363
liverpool,2.2064874851200558
memorials,2.0243239932014987
black_trans,1.3606620870196333
hongkongpolice,-1.4338878928958219
hkpolice,2.1046219231269
generationadama,-1.4779779834137894
la_manifestation,-1.605467928329677
counter_protest,2.3809262578679493
generation_identitaire,-1.6559395383133888
zurich,-1.4395008178921673
racisme_et,-1.716051733038413
lille,-1.7462682264151566
hei_ren,-1.4015582174192536
condemn_actions,-1.2540662350476068
not_worked,-1.17627179328341
unarmed_black,1.7838842193164524
attacking_police,1.6695757965266733
protecting_statues,2.1171457265498432
tree,1.7954447099972424
traore,-1.6529911305767637
not_pr,-1.2171178430097467
statement_protect,-1.1962518786644138
rayshard_brooks,1.4318508455087233
sadiq_khan,3.381647865646458
le_racisme,-1.4988852620556299
blklivesmatter,1.8862512959203543
palmdale,1.650573208618051
police_department,2.3598907770478577
kennedyagyapong_sark,-1.4490812015884271
ghana_nigeria,-1.3965703513359204
messi_haaland,-1.4500268307159225
blacklivesmatter_nam1,-1.4262659639233328
sayhername,1.8144384573526797
windrush,1.4386031699398725
learning,1.6315364936588506
blackliv,2.2106386190777925
black_constituents,-1.2483712961601139
brighton,1.7756803667157963
defence,2.133576866687699
alllivesmatter_alllivesmatters,-1.8285751382619062
breaking_anonymous,-1.2864833198659644
bbcnew,1.5367956072149525
whitehall,1.2076535075010044
freejulianassange_fuckjoebiden,-1.3610777486051306
freerealitywinner_harrydunnrevenged,-1.3608989109833372
breonnataylorrevenged_alllivesmatter,-1.3733461364145887
behaviour,3.17221206479941
skin_colour,2.4189052259482122
parliamentsquare_whitehall,-1.5581554991544626
darrenplymouth,2.7378133872639023
parliamentsquare,-1.1486454122260348
sadiqkhan,2.6973883411734385
blink_twice,2.1546289805999583
narcissist_disgraceful,-1.2526656070766187
disgraceful_hypocrite,-1.2508100733928018
professionalgaslighting_zeroselfawareness,-1.2855266899667055
calloutfortruth_alllivesmatter,2.6591537229806876
aplusk,1.96607166070055
life_exams,-1.1057755934120328
visitvallejo,-1.3041949661483332
rt_911gonewild,-1.3294011228382334
vallejoca,-1.3506129420892752
mareisland,-1.316549432860131
lennarbayarea,-1.331962929047009
rikki,3.610017827464188
protect_statues,2.075285877004174
garylineker,3.051533378716674
dong,-1.3224631132853684
blacktranslivesmatter,3.374305428567461
shag_u,-1.2549115108254782
tommy_robinson,3.0203392381519407
jesoutienslapolice_jesoutienslesfdo,-1.4972415832075845
stopauxtraore_alllivesmatters,-1.5159226058114268
antiracism,-1.958634531128423
mural,-1.426971655471809
injustice_system,-1.2786548379759923
2020_ballpoint,-1.2456243380070147
pen_paper,-1.2123137655983505
demon,3.426479821156073
scuffle,2.0582401557102536
putting_blm,-1.155811629725458
safe_everybody,-1.3347348069012805
